hidung tersumbat,mata bengkak,mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.38519
demam tinggi,sakit kepala,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
tinja keras,jarang buang air besar dari intensitas biasanya,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.45322
sakit saat menelan,bintik-bintik pada amandel,sakit kepala,demam;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.40457
nyeri otot,demam tinggi di malam hari,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.26161
batuk,paru-paru terhambat,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
hidung berair,bersin-bersin,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
bersendawa,perih di ulu hati,muntah,mual;hepatitis A,maag;maag;0.43824
kelelahan,bersin-bersin,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
muntah,demam,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.43122
lidah tertutup selaput putih kotor,diare,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.41109
kelelahan,kehilangan nafsu makan,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
sembelit,lidah tertutup selaput putih kotor,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
nyeri otot,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
keluar cairan berulang kali,gangguan keseimbangan,demam,nyeri bagian telinga,gangguan pendengaran;otitis media efusi,otitis media supuratif kronik;otitis media supuratif kronik;0.57328
sakit saat menelan,napas bau,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
batuk,pembengkakan kelenjar getah bening di leher,sakit kepala,demam;diare akut,tonsilitis/amandel;faringitis;0.40136
demam tinggi,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
sakit tenggorokan,demam,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;faringitis;0.4195
batuk,paru-paru terhambat,kelelahan,demam;hepatitis A,infeksi saluran napas akut;faringitis;0.40136
mudah merasa kenyang setelah makan makanan berukuran normal,perih di ulu hati,muntah,mual;maag,migrain;maag;0.43824
demam tinggi,bercak merah dan tidak gatal pada kulit,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
sakit tenggorokan,pembengkakan kelenjar getah bening di leher,sakit kepala,demam;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.42747
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kehilangan nafsu makan,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
nyeri kepala,lidah tertutup selaput putih kotor,muntah,mual;demam tifoid,migrain;demam tifoid;0.37837
bersin-bersin,paru-paru terhambat,kelelahan,demam;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
nyeri kepala,mual,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.37434
nyeri kepala,nyeri otot,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.37434
sakit kepala,demam,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.45595
mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.3321
nyeri kepala,kulit kekuningan,muntah,mual;hepatitis A,migrain;hepatitis A;0.40413
nyeri otot,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,mata merah,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
lidah tertutup selaput putih kotor,kehilangan nafsu makan,muntah,mual;demam tifoid,migrain;demam tifoid;0.32186
sakit tenggorokan,bintik-bintik pada amandel,batuk,demam;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
bersin-bersin,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
hidung tersumbat,hidung gatal,mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.40502
sensitif terhadap cahaya,sakit kepala sebagian kiri atau kanan,muntah,mual;demam tifoid,migrain;migrain;0.52839
tubuh terasa sakit,demam,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.50081
kelelahan,paru-paru terhambat,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.54389
mengeden saat buang air besar,tinja keras,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;konstipasi/sembelit;0.53412
sensitif terhadap cahaya,sakit kepala sebagian kiri atau kanan,muntah,mual;demam berdarah dengue,migrain;migrain;0.52839
keluar lendir dari hidung,tidak bisa atau kurang bisa mencium bau,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;rinosinusitis;0.52687
buang air besar lebih dari 2 kali sehari,dehidrasi,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.40425
buang air besar lebih dari 2 kali sehari,demam,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.36921
sakit kepala,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;maag,migrain;maag;0.40108
dehidrasi,demam,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.376
kehilangan nafsu makan,pusing,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.38176
perih di ulu hati,rasa asam di mulut,muntah,mual;hepatitis A,maag;maag;0.41106
tubuh terasa sakit,paru-paru terhambat,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.44321
nyeri otot,mual,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
perih di ulu hati,rasa asam di mulut,muntah,mual;maag,penyakit jantung koroner;maag;0.41106
batuk,tubuh terasa sakit,kelelahan,demam;hepatitis A,infeksi saluran napas akut;faringitis;0.40136
detak jantung tak teratur,kulit pucat,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;anemia;0.54246
bersin-bersin,paru-paru terhambat,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
batuk,sakit tenggorokan,kelelahan,demam;hepatitis A,infeksi saluran napas akut;faringitis;0.54389
keluar lendir dari hidung,nyeri wajah,batuk,demam;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
nyeri otot,lidah tertutup selaput putih kotor,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
demam tinggi,lemas,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.38257
sensitif terhadap cahaya,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;diare akut,migrain;migrain;0.47599
buang air besar lebih dari 2 kali sehari,dehidrasi,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;diare akut;0.41271
kelelahan,sensitif terhadap cahaya,mata berair,mata merah;campak,konjungtivitis/mata merah;keratitis akut;0.38752
sakit kepala,napas bau,batuk,sakit tenggorokan,demam;faringitis,tonsilitis/amandel;faringitis;0.54389
kembung,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;maag,penyakit jantung koroner;maag;0.43793
demam tinggi,bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
sakit kepala,demam turun pada hari keempat tanpa obat,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.38257
demam,kehilangan nafsu makan,muntah,mual;diare akut,migrain;hepatitis A;0.45595
kelelahan,kulit kekuningan,muntah,demam,kehilangan nafsu makan,mual;diare akut,hepatitis A;hepatitis A;0.59958
nyeri kepala,demam,muntah,mual;hepatitis A,migrain;hepatitis A;0.40413
kelelahan,paru-paru terhambat,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
demam tinggi,sensitif terhadap cahaya,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
lidah tertutup selaput putih kotor,pusing,muntah,mual;demam tifoid,maag;demam tifoid;0.32186
kelelahan,nyeri kepala,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.31475
nyeri untuk melirik,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.44155
perih di ulu hati,rasa asam di mulut,muntah,mual;demam tifoid,maag;maag;0.41106
hidung berair,kelelahan,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.54389
sesak napas,pusing,muntah,mual;maag,penyakit jantung koroner;penyakit jantung koroner;0.38529
penglihatan berkurang,riwayat kelilipan / trauma pada mata (ketusuk),mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.53804
demam tinggi di malam hari,diare,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
demam tinggi di malam hari,pusing,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.37434
demam tinggi di malam hari,lidah tertutup selaput putih kotor,sembelit,diare;demam tifoid,irritable bowel syndrome;demam tifoid;0.43125
bersendawa,rasa asam di mulut,muntah,mual;maag,migrain;maag;0.38111
bersin-bersin,mata merah,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.38158
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
demam turun pada hari keempat tanpa obat,nyeri untuk melirik,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.42515
lemas,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
riwayat kelilipan / trauma pada mata (ketusuk),iritasi pada mata,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.53804
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,sensitif terhadap cahaya,kelelahan,kehilangan nafsu makan;campak,hepatitis A;anemia;0.29136
mual,pusing,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
sembelit,demam tinggi di malam hari,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
lidah tertutup selaput putih kotor,pusing,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
demam,paru-paru terhambat,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
hidung berair,kelelahan,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
hidung tersumbat,sakit tenggorokan,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
demam tinggi di malam hari,diare,muntah,mual;demam tifoid,maag;demam tifoid;0.37837
mata berair,sensitif terhadap cahaya,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;keratitis akut;0.38752
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
nyeri kepala,muntah,kehilangan nafsu makan,pusing;anemia,demam tifoid;hepatitis A;0.28902
kembung,riwayat makan tidak teratur/makan pedas/asam,muntah,sakit kepala,mual;demam berdarah dengue,maag;maag;0.47052
kencing lebih sering pada malam hari,mudah haus,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;diare akut;0.37816
kram perut,demam,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.38824
hidung berair,hidung gatal,mata berair,bersin-bersin;campak,rintis alergi;rintis alergi;0.40502
sembelit,kehilangan nafsu makan,muntah,mual;demam tifoid,migrain;demam tifoid;0.32186
sesak napas,kulit pucat,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;anemia;0.54246
demam tinggi,lemas,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.4224
feses encer,demam,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.36921
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,mata berair,bersin-bersin;campak,rintis alergi;campak;0.38158
buang air besar lebih dari 2 kali sehari,demam,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.41271
tercium bau tidak sedap jika menunduk,nyeri wajah,batuk,demam;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.45029
mengeden saat buang air besar,jarang buang air besar dari intensitas biasanya,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.48126
muntah,mual,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;hepatitis A;0.31994
kelelahan,muntah,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.37705
demam turun pada hari keempat tanpa obat,nyeri untuk melirik,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
demam tinggi di malam hari,lidah tertutup selaput putih kotor,muntah,mual;demam tifoid,maag;demam tifoid;0.37837
demam tinggi,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.36234
sesak napas,sakit kepala belakang,lemas,penglihatan kabur;diabetes melitus,hipertensi;hipertensi;0.4653
nyeri kepala,demam tinggi di malam hari,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
demam tinggi di malam hari,kehilangan nafsu makan,muntah,mual;demam tifoid,migrain;demam tifoid;0.32186
feses encer,dehidrasi,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.41593
sakit kepala,demam,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.34292
bersendawa,rasa asam di mulut,muntah,mual;hepatitis A,maag;maag;0.38111
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata merah,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.3321
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,sakit kepala sebagian kiri atau kanan,muntah,mual;maag,migrain;migrain;0.55787
bersendawa,rasa asam di mulut,muntah,mual;demam tifoid,maag;maag;0.38111
batuk,hidung tersumbat,kelelahan,demam;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
hidung tersumbat,mata bengkak,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
mudah merasa kenyang setelah makan makanan berukuran normal,kembung,muntah,mual;maag,penyakit jantung koroner;maag;0.4192
kehilangan nafsu makan,pusing,muntah,mual;demam tifoid,migrain;hepatitis A;0.37434
sesak napas,riwayat kolesterol tinggi / kencing manis,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;penyakit jantung koroner;0.525
nyeri wajah,tidak bisa atau kurang bisa mencium bau,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.4283
mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
nyeri kepala,nyeri otot,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
nyeri otot,demam tinggi di malam hari,muntah,mual;demam tifoid,maag;demam tifoid;0.32186
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
kulit kekuningan,mual,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;hepatitis A;0.49947
hidung tersumbat,nyeri wajah,batuk,demam;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
demam tinggi di malam hari,diare,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;demam tifoid;0.41109
buang air besar lebih dari 2 kali sehari,kram perut,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.41593
rasa penuh di bagian dalam telinga,tidak bisa tidur / insomnia,demam,nyeri bagian telinga,gangguan pendengaran;otitis media efusi,otitis media supuratif kronik;otitis media efusi;0.55555
nyeri kepala,kulit kekuningan,kelelahan,muntah,mual,pusing;hepatitis A,penyakit jantung koroner;hepatitis A;0.4518
nyeri kepala,lidah tertutup selaput putih kotor,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
detak jantung tak teratur,sesak napas,kehilangan nafsu makan,pusing;anemia,demam tifoid;anemia;0.3109
mudah haus,penurunan berat badan,lemas,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
bersendawa,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;demam tifoid,maag;maag;0.42872
sakit tenggorokan,tubuh terasa sakit,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.28696
mata bengkak,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;penyakit jantung koroner;0.55138
kelelahan,sesak napas,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;penyakit jantung koroner;0.44117
sesak napas,riwayat kolesterol tinggi / kencing manis,muntah,mual;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.47749
feses encer,demam,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.41593
demam tinggi,sakit kepala,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
kehilangan nafsu makan,mual,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.45595
